finding_id,repo_id,repository,commit_sha,domain,cohort,security_family,cwe_id,filename,statement_start,statement_end,line_number,scanner_count,scanners,rule_ids,raw_alert_count,raw_alert_ids,reported_lines,severity,confidence,messages,statement_code,annotator_1_label,annotator_2_label,adjudicated_label,rationale
FND-000287,R016,certbot/certbot,56ee04928d677d82c6a375a7c7b48e8ce13bb6bc,"HTTP, Networking & Cloud",Primary_Core_Benchmark,subprocess-execution,CWE-78,certbot-ci/src/snap_integration_tests/dns_tests/test_main.py,45,46,45,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000479|ALT-000536,45,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        assert plugin_name in subprocess.check_output(['certbot', 'plugins', '--prepare'],
                                                      universal_newlines=True)",PENDING,PENDING,PENDING,PENDING
FND-001163,R072,hypothesisworks/hypothesis,a8dcd7422a325926693b5464f73349e361562b7c,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tooling/src/hypothesistooling/release.py,291,300,291,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-002003|ALT-002064,291,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    subprocess.check_call(
        [
            sys.executable,
            ""-m"",
            ""twine"",
            ""upload"",
            ""--skip-existing"",
            os.path.join(DIST, ""*""),
        ]
    )",PENDING,PENDING,PENDING,PENDING
FND-000885,R052,pandas-dev/pandas,c26625d6e79fe8f11dd00184a3c32b5cc68d70cc,Data Science & ML,Supplementary_Holdout_Pool,subprocess-execution,CWE-78,pandas/io/clipboard/__init__.py,182,185,182,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001499|ALT-001523,182,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        with subprocess.Popen(
            [""xclip"", ""-selection"", selection], stdin=subprocess.PIPE, close_fds=True
        ) as p:
            p.communicate(input=text.encode(ENCODING))",PENDING,PENDING,PENDING,PENDING
FND-000414,R024,pre-commit/pre-commit,a9bba55a3f74068b53f4bd4d831d7e05e34eae6c,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-execution,CWE-78,pre_commit/util.py,103,103,103,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000739|ALT-000751,103,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            proc = subprocess.Popen(cmd, **kwargs)",PENDING,PENDING,PENDING,PENDING
FND-000910,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,Data Science & ML,Supplementary_Holdout_Pool,code-execution-eval,CWE-78,numpy/_build_utils/tempita/_tempita.py,1098,1098,1098,2,Bandit|Semgrep,B307|python.security.eval,2,ALT-001542|ALT-001575,1098,ERROR|MEDIUM,HIGH,Use of eval() can evaluate untrusted expressions. || Use of possibly insecure function - consider using safer ast.literal_eval.,            value = eval(value),PENDING,PENDING,PENDING,PENDING
FND-000507,R037,mongodb/mongo-python-driver,4dd73032d98146fd97bedfb8434bff2f458bc26f,"Databases, Caching & ORM",Primary_Core_Benchmark,subprocess-execution,CWE-78,.evergreen/scripts/resync-all-specs.py,98,103,98,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000873|ALT-000894,98,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    process = subprocess.run(
        [""git"", ""diff"", ""--name-only""],  # noqa: S607
        capture_output=True,
        text=True,
        check=True,
    )",PENDING,PENDING,PENDING,PENDING
FND-000957,R056,pycurl/pycurl,3d008f97dceded3dde9888543c565a63237fee6c,"HTTP, Networking & Cloud",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,setup.py,479,479,479,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001637|ALT-001644,479,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            p = subprocess.Popen(['cl.exe'], stdout=subprocess.PIPE, stderr=subprocess.PIPE)",PENDING,PENDING,PENDING,PENDING
FND-000610,R044,googleapis/google-auth-library-python,2ea24b03436765fa3cf279ce148482ff6332136b,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,google/auth/transport/_mtls_helper.py,293,295,293,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001045|ALT-001055,293,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        process = subprocess.Popen(
            command, stdout=subprocess.PIPE, stderr=subprocess.PIPE
        )",PENDING,PENDING,PENDING,PENDING
FND-000391,R021,tox-dev/tox,6485a013e46b3cfe8f43002f6aa80e6e390efbfe,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-execution,CWE-78,tasks/release.py,146,152,146,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000694|ALT-000704,146,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        result = run(
            [""gh"", ""release"", ""create"", version_str, ""--title"", f""v{version_str}"", ""--generate-notes""],  # ruff:ignore[start-process-with-partial-path]
            cwd=str(ROOT_SRC_DIR),
            capture_output=True,
            text=True,
            check=True,
        )",PENDING,PENDING,PENDING,PENDING
FND-001000,R058,pypa/setuptools,7d531288b7c8708d4cc186213da93eaf5d11833d,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tools/generate_validation_code.py,27,27,27,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001700|ALT-001736,27,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,    subprocess.check_call(cmd),PENDING,PENDING,PENDING,PENDING
FND-000782,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,pwnlib/commandline/elfdiff.py,22,22,22,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001291|ALT-001325,22,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    try: return check_output(['diff',a,b], universal_newlines=True)",PENDING,PENDING,PENDING,PENDING
FND-000978,R058,pypa/setuptools,7d531288b7c8708d4cc186213da93eaf5d11833d,"CLI, Tooling & Systems",Supplementary_Holdout_Pool,subprocess-execution,CWE-78,setuptools/_distutils/compilers/C/msvc.py,93,110,93,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001679|ALT-001707,94,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            path = (
                subprocess
                .check_output([
                    os.path.join(
                        root, ""Microsoft Visual Studio"", ""Installer"", ""vswhere.exe""
                    ),
                    ""-latest"",
                    ""-prerelease"",
                    ""-requires"",
                    component,
                    ""-property"",
                    ""installationPath"",
                    ""-products"",
                    ""*"",
                ])
                .decode(encoding=""mbcs"", errors=""strict"")
                .strip()
            )",PENDING,PENDING,PENDING,PENDING
FND-000362,R020,pytest-dev/pytest,431f3e1f5fd70b9b0f8afa2d20a10421542e5c6a,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-execution,CWE-78,scripts/release.py,21,21,21,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000633|ALT-000664,21,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    stdout = check_output([""git"", ""describe"", ""--abbrev=0"", ""--tags""], encoding=""UTF-8"")",PENDING,PENDING,PENDING,PENDING
FND-001223,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,subprocess-shell-true,CWE-78,datasette/publish/cloudrun.py,222,227,222,2,Bandit|Semgrep,B602|python.security.subprocess-shell-true,2,ALT-002150|ALT-002218,222|226,ERROR|HIGH,HIGH,"Subprocess execution with shell=True can enable command injection. || subprocess call with shell=True identified, security issue.","            check_call(
                ""gcloud builds submit --tag {}{}"".format(
                    image_id, f"" --timeout {timeout}"" if timeout else """"
                ),
                shell=True,
            )",PENDING,PENDING,PENDING,PENDING
FND-000815,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,pwnlib/util/misc.py,509,509,509,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001312|ALT-001372,509,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"    p = subprocess.Popen(argv, stdin=stdin, stdout=stdout, stderr=stderr, preexec_fn=preexec_fn)",PENDING,PENDING,PENDING,PENDING
FND-000909,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,Data Science & ML,Supplementary_Holdout_Pool,code-execution-exec,CWE-78,numpy/_build_utils/tempita/_tempita.py,335,335,335,2,Bandit|Semgrep,B102|python.security.exec,2,ALT-001541|ALT-001574,335,ERROR|MEDIUM,HIGH,Use of exec detected. || Use of exec() can execute dynamically supplied code.,"            exec(code, self.default_namespace, ns)",PENDING,PENDING,PENDING,PENDING
FND-000345,R019,tiangolo/typer,82b83959d9e900215ed8ff2a56a766ff066e1c75,"CLI, Tooling & Systems",Primary_Core_Benchmark,subprocess-execution,CWE-78,typer/_completion_classes.py,73,76,73,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000603|ALT-000616,73,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"            output = subprocess.run(
                [bash_exe, ""--norc"", ""-c"", 'echo ""${BASH_VERSION}""'],
                stdout=subprocess.PIPE,
            )",PENDING,PENDING,PENDING,PENDING
FND-000284,R016,certbot/certbot,56ee04928d677d82c6a375a7c7b48e8ce13bb6bc,"HTTP, Networking & Cloud",Primary_Core_Benchmark,subprocess-execution,CWE-78,certbot-ci/src/snap_integration_tests/dns_tests/test_main.py,41,41,41,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-000476|ALT-000533,41,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        subprocess.check_call(['snap', 'install', '--dangerous', dns_snap_path])",PENDING,PENDING,PENDING,PENDING
FND-000793,R046,Gallopsled/pwntools,1429a134ecf88eb9af70e05bf6c912f45dfde224,"Security, Cryptography & Auth",Primary_Core_Benchmark,subprocess-execution,CWE-78,pwnlib/commandline/version.py,23,23,23,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001302|ALT-001336,23,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"		branch = subprocess.check_output(['git', '-C', git_root, 'rev-parse', '--abbrev-ref', 'HEAD'])",PENDING,PENDING,PENDING,PENDING
FND-000937,R053,numpy/numpy,43a7a41747f860a09f2c5b9a2fe5a97c7f5f8004,Data Science & ML,Supplementary_Holdout_Pool,subprocess-execution,CWE-78,tools/linter.py,26,31,26,2,Bandit|Semgrep,B603|python.security.subprocess-execution,2,ALT-001566|ALT-001607,26,LOW|WARNING,HIGH,Subprocess execution should be reviewed for untrusted input. || subprocess call - check for execution of untrusted input.,"        res = subprocess.run(
            command,
            stdout=subprocess.PIPE,
            cwd=self.repository_root,
            encoding=""utf-8"",
        )",PENDING,PENDING,PENDING,PENDING
FND-000124,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/sqlite3/schema.py,455,475,455,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-000119|ALT-000210,455|456,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"        self.execute(
            ""INSERT INTO %s (%s) SELECT %s FROM %s""
            % (
                self.quote_name(new_field.remote_field.through._meta.db_table),
                "", "".join(
                    [
                        ""id"",
                        new_field.m2m_column_name(),
                        new_field.m2m_reverse_name(),
                    ]
                ),
                "", "".join(
                    [
                        ""id"",
                        old_field.m2m_column_name(),
                        old_field.m2m_reverse_name(),
                    ]
                ),
                self.quote_name(old_field.remote_field.through._meta.db_table),
            )
        )",PENDING,PENDING,PENDING,PENDING
FND-000044,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/gis/db/backends/spatialite/operations.py,161,161,161,1,Semgrep,python.security.dynamic-sql,1,ALT-000146,161,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            cursor.execute(""SELECT %s"" % func)",PENDING,PENDING,PENDING,PENDING
FND-000085,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/base/operations.py,113,113,113,1,Bandit,B608,1,ALT-000099,113,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        return f""SELECT {cache_key} FROM %s ORDER BY {cache_key} LIMIT 1 OFFSET %%s""",PENDING,PENDING,PENDING,PENDING
FND-000086,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/base/schema.py,559,564,559,1,Semgrep,python.security.dynamic-sql,1,ALT-000179,559,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        self.execute(
            self.sql_delete_table
            % {
                ""table"": self.quote_name(model._meta.db_table),
            }
        )",PENDING,PENDING,PENDING,PENDING
FND-000493,R036,tortoise/tortoise-orm,ffc946ebd2d1715c3cc3196ada2c2da04f6188d4,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,tortoise/backends/mysql/client.py,132,134,132,1,Semgrep,python.security.dynamic-sql,1,ALT-000863,132,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                            await cursor.execute(
                                f""SET default_storage_engine='{self.storage_engine}';""
                            )",PENDING,PENDING,PENDING,PENDING
FND-000753,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/dbms/postgresql/filesystem.py,69,69,69,1,Bandit,B608,1,ALT-001194,69,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        inject.goStacked(""DELETE FROM pg_largeobject WHERE loid=%d"" % self.oid)",PENDING,PENDING,PENDING,PENDING
FND-000527,R038,psycopg/psycopg2,3a6d9d6ddc6b53eaa80b712f5fa6b23abbdc38db,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/_json.py,187,189,187,1,Bandit,B608,1,ALT-000914,188,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"    curs.execute(
        ""SELECT t.oid, %s FROM pg_type t WHERE t.typname = %%s;""
        % typarray, (name,))",PENDING,PENDING,PENDING,PENDING
FND-000054,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/postgres/operations.py,203,211,203,1,Semgrep,python.security.dynamic-sql,1,ALT-000156,203,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        schema_editor.execute(
            ""CREATE COLLATION %(name)s (%(args)s)""
            % {
                ""name"": schema_editor.quote_name(self.name),
                ""args"": "", "".join(
                    f""{option}={value}"" for option, value in args.items()
                ),
            }
        )",PENDING,PENDING,PENDING,PENDING
FND-000053,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/postgres/operations.py,51,53,51,1,Semgrep,python.security.dynamic-sql,1,ALT-000155,51,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            schema_editor.execute(
                ""DROP EXTENSION IF EXISTS %s"" % schema_editor.quote_name(self.name)
            )",PENDING,PENDING,PENDING,PENDING
FND-000764,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/generic/entries.py,491,495,491,1,Bandit,B608,1,ALT-001205,491,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                                if not inject.checkBooleanExpression(""(SELECT COUNT(%s) FROM %s)>0"" % (column, kb.dumpTable)):
                                    emptyColumns.append(column)
                                    debugMsg = ""column '%s' of table '%s' will not be "" % (column, kb.dumpTable)
                                    debugMsg += ""dumped as it appears to be empty""
                                    logger.debug(debugMsg)",PENDING,PENDING,PENDING,PENDING
